tinh,huyen,xa,m9c8,m9c9a,m9c9b,m9c9c,m9c10,m9c11
807,03,13,2,8,4.0,3.0,,2.0
807,03,13,3,8,4.0,3.0,,2.0
807,03,13,4,8,4.0,3.0,,2.0
807,03,13,8,8,4.0,3.0,,
807,03,17,1,2,3.0,8.0,1.0,4.5
807,05,13,1,1,2.0,3.0,2.0,20.0
807,05,13,3,2,4.0,5.0,1.0,4.0
807,05,13,4,2,6.0,5.0,2.0,2.0
807,05,13,6,8,2.0,3.0,1.0,1.0
807,05,13,8,2,3.0,8.0,1.0,
807,05,25,1,2,1.0,3.0,1.0,25.0
807,05,25,3,2,5.0,3.0,2.0,6.0
807,05,25,4,6,1.0,8.0,2.0,6.0
807,05,25,7,1,2.0,4.0,2.0,2.0
807,05,25,8,1,4.0,3.0,1.0,
807,07,05,1,1,3.0,5.0,1.0,8.0
807,07,05,3,4,1.0,8.0,1.0,8.0
807,07,05,6,8,0.0,,,1.0
807,07,11,1,1,2.0,0.0,2.0,13.0
807,07,11,2,1,0.0,,2.0,14.0
807,07,11,3,1,0.0,,1.0,1.5
807,07,11,4,1,0.0,,1.0,1.5
807,07,11,6,1,0.0,,2.0,1.0
807,07,11,7,1,0.0,,2.0,1.0
807,07,11,8,1,0.0,,2.0,
807,07,15,1,2,1.0,0.0,1.0,5.0
807,07,15,3,1,8.0,2.0,1.0,3.0
807,07,21,1,1,3.0,6.0,1.0,3.0
807,07,21,2,2,3.0,1.0,2.0,15.0
807,07,21,6,3,4.0,1.0,2.0,0.5
807,07,21,8,3,4.0,2.0,1.0,
807,07,27,1,1,2.0,6.0,1.0,7.0
807,07,27,3,1,2.0,6.0,1.0,4.0
807,07,27,4,1,2.0,6.0,1.0,7.0
807,07,27,6,1,2.0,6.0,1.0,2.0
807,07,31,3,1,0.0,,1.0,4.0
807,07,31,6,3,0.0,,,1.0
807,07,39,1,2,4.0,1.0,2.0,25.0
807,07,39,3,2,8.0,1.0,1.0,25.0
807,07,39,4,2,8.0,1.0,1.0,25.0
807,07,39,6,2,8.0,1.0,1.0,-1.0
807,07,43,1,1,2.0,3.0,1.0,1.5
807,09,03,1,2,3.0,8.0,1.0,6.0
807,09,03,2,2,3.0,8.0,1.0,20.0
807,09,03,6,2,6.0,8.0,1.0,0.5
807,09,03,8,2,8.0,5.0,1.0,
807,09,09,1,2,3.0,1.0,1.0,10.0
807,09,09,2,2,3.0,1.0,1.0,10.0
807,09,09,6,2,3.0,0.0,1.0,5.0
807,09,15,1,2,1.0,3.0,1.0,15.0
807,09,15,6,2,8.0,7.0,1.0,1.0
807,09,21,1,2,3.0,8.0,1.0,10.0
807,09,21,3,2,3.0,8.0,1.0,10.0
807,09,25,1,2,3.0,4.0,1.0,4.0
807,09,25,4,8,3.0,2.0,2.0,4.0
807,09,25,6,8,3.0,2.0,2.0,5.0
807,09,25,8,2,3.0,0.0,2.0,
807,09,31,1,2,3.0,8.0,1.0,2.0
807,09,31,2,2,3.0,8.0,1.0,2.0
807,09,31,3,2,3.0,8.0,1.0,2.0
807,09,31,6,2,3.0,8.0,1.0,2.0
807,09,37,1,1,2.0,0.0,1.0,16.0
807,09,37,2,1,2.0,0.0,1.0,16.0
807,09,37,6,2,1.0,0.0,2.0,1.0
807,09,37,7,2,1.0,0.0,2.0,1.0
807,09,37,8,8,2.0,0.0,2.0,
807,09,41,1,1,3.0,8.0,1.0,12.0
807,09,41,3,1,3.0,8.0,1.0,1.0
807,09,47,1,3,4.0,6.0,,10.0
807,09,47,2,3,4.0,6.0,,10.0
807,09,47,3,6,2.0,4.0,1.0,10.0
807,09,47,4,2,6.0,7.0,1.0,1.0
807,09,47,6,2,3.0,4.0,2.0,1.0
807,09,47,8,2,3.0,6.0,2.0,
807,09,53,1,1,2.0,0.0,1.0,17.0
807,09,53,6,2,3.0,0.0,1.0,2.0
807,09,53,7,2,1.0,0.0,1.0,2.0
807,09,53,9,2,3.0,0.0,1.0,
807,09,55,1,1,2.0,3.0,1.0,5.0
807,09,55,2,1,2.0,3.0,1.0,12.0
807,09,55,3,1,2.0,3.0,2.0,1.0
807,09,55,6,1,2.0,3.0,1.0,1.0
807,09,55,7,2,1.0,3.0,1.0,1.0
807,09,55,8,3,2.0,1.0,2.0,
807,11,09,1,1,2.0,3.0,1.0,12.0
807,11,09,2,8,0.0,,,0.5
807,11,13,1,1,2.0,3.0,1.0,1.0
807,11,13,2,1,2.0,3.0,1.0,7.0
807,11,13,3,1,2.0,3.0,2.0,2.0
807,11,13,6,2,7.0,5.0,2.0,1.0
807,11,13,8,1,3.0,7.0,2.0,
807,11,19,1,1,2.0,3.0,1.0,25.0
807,11,19,2,1,2.0,3.0,2.0,10.0
807,11,19,3,1,2.0,3.0,2.0,3.0
807,11,19,6,2,0.0,,2.0,2.0
807,11,19,8,1,3.0,0.0,9.0,
807,11,23,1,3,1.0,2.0,1.0,3.5
807,11,23,2,1,2.0,3.0,1.0,4.0
807,11,23,3,1,2.0,3.0,1.0,3.0
807,11,29,1,2,3.0,8.0,1.0,4.0
807,11,29,3,2,3.0,8.0,1.0,3.0
807,11,29,4,2,8.0,0.0,1.0,4.0
807,11,29,6,2,3.0,8.0,1.0,1.0
807,11,35,1,2,3.0,0.0,1.0,4.0
807,11,35,3,2,0.0,,1.0,5.0
807,11,35,4,2,0.0,,1.0,4.0
807,11,35,6,2,0.0,,1.0,1.0
807,13,05,1,2,0.0,,1.0,5.0
807,13,05,2,2,0.0,,1.0,38.0
807,13,09,1,2,0.0,,1.0,20.0
807,13,09,2,2,0.0,,1.0,15.0
807,13,19,1,2,1.0,0.0,2.0,6.0
807,13,19,2,1,2.0,0.0,2.0,3.0
807,13,19,6,2,0.0,,2.0,1.0
807,13,19,8,2,0.0,,2.0,
807,13,21,1,2,3.0,0.0,2.0,2.0
807,13,21,2,2,1.0,0.0,2.0,1.0
807,13,21,6,8,6.0,0.0,,0.0
807,13,21,8,8,7.0,0.0,,
807,13,27,1,2,0.0,,1.0,3.0
807,13,27,2,3,2.0,5.0,1.0,13.0
807,13,27,3,2,0.0,,1.0,16.0
807,13,27,6,1,8.0,0.0,1.0,16.0
807,13,31,1,2,0.0,,1.0,12.0
807,13,31,2,2,0.0,,1.0,9.0
807,13,31,4,2,0.0,,1.0,12.0
807,13,37,1,1,2.0,0.0,1.0,8.0
807,13,37,2,1,2.0,0.0,1.0,20.0
807,13,37,3,1,2.0,0.0,1.0,2.0
807,13,43,1,2,0.0,,1.0,2.0
807,13,43,2,2,0.0,,1.0,2.0
807,13,43,3,2,0.0,,1.0,15.0
807,13,47,1,2,0.0,,1.0,3.0
807,13,47,2,2,0.0,,1.0,22.0
807,15,05,1,2,3.0,8.0,1.0,10.0
807,15,05,6,7,0.0,,,1.0
807,15,11,1,1,2.0,3.0,1.0,4.0
807,15,11,3,1,2.0,3.0,1.0,4.0
807,15,11,8,1,2.0,7.0,2.0,
807,15,17,1,1,3.0,6.0,1.0,4.0
807,15,23,1,2,3.0,4.0,1.0,7.0
807,15,23,3,1,4.0,2.0,1.0,7.0
807,15,23,6,1,2.0,7.0,1.0,1.0
807,15,23,8,1,2.0,7.0,2.0,
807,17,07,1,2,1.0,0.0,1.0,7.0
807,17,07,3,2,0.0,,1.0,0.0
807,17,13,1,2,0.0,,1.0,0.3
807,17,13,2,2,1.0,3.0,2.0,7.0
807,17,13,4,2,0.0,,2.0,1.0
807,17,25,1,2,1.0,3.0,1.0,2.5
807,17,25,2,2,0.0,,2.0,2.5
807,17,25,4,2,0.0,,1.0,0.0
807,17,29,1,2,1.0,3.0,1.0,8.0
807,17,29,3,1,2.0,3.0,1.0,0.0
807,17,29,9,2,1.0,8.0,1.0,
807,19,03,1,2,3.0,4.0,1.0,0.5
807,19,27,1,2,1.0,3.0,1.0,13.0
807,19,27,3,9,0.0,,,1.0
807,19,27,8,9,0.0,,,
807,19,31,1,2,1.0,3.0,1.0,5.0
807,19,31,4,2,0.0,,1.0,0.0
809,01,17,1,2,1.0,4.0,1.0,2.0
809,01,17,5,5,8.0,2.0,2.0,0.5
809,01,17,6,8,2.0,1.0,2.0,0.5
809,01,17,7,2,0.0,,1.0,3.0
809,01,17,8,1,8.0,4.0,2.0,
809,01,19,1,1,2.0,3.0,1.0,4.0
809,01,19,6,2,5.0,8.0,1.0,1.0
809,01,19,7,1,0.0,,1.0,1.0
809,01,19,8,8,5.0,0.0,,
809,03,05,1,3,1.0,2.0,1.0,6.0
809,03,05,6,2,3.0,0.0,1.0,0.1
809,03,09,1,2,3.0,0.0,1.0,3.0
809,03,09,6,4,0.0,,,0.5
809,03,13,1,2,0.0,,1.0,6.0
809,03,13,6,3,4.0,0.0,,1.0
809,03,13,8,3,4.0,0.0,,
809,03,17,1,3,2.0,1.0,1.0,9.0
809,03,17,4,1,2.0,5.0,2.0,9.0
809,03,17,6,2,0.0,,1.0,1.0
809,03,17,8,3,0.0,,,
809,03,19,1,3,0.0,,,6.0
809,03,19,6,4,0.0,,,1.0
809,03,19,8,4,0.0,,,
809,03,21,1,4,0.0,,,14.0
809,03,21,3,4,0.0,,,4.0
809,03,21,8,4,0.0,,,
809,03,23,1,2,3.0,4.0,1.0,16.0
809,03,23,6,2,0.0,,1.0,1.0
809,03,29,1,3,0.0,,,15.0
809,03,29,3,3,0.0,,,6.0
809,03,29,6,4,0.0,,,1.0
809,03,29,8,4,0.0,,,
809,05,05,1,2,3.0,0.0,1.0,6.0
809,05,05,4,2,1.0,0.0,1.0,5.0
809,05,05,6,2,5.0,0.0,1.0,4.0
809,05,05,8,2,3.0,0.0,1.0,
809,05,07,1,2,3.0,1.0,1.0,15.0
809,05,07,4,1,2.0,0.0,1.0,4.0
809,05,07,6,8,7.0,0.0,,1.0
809,05,07,8,3,2.0,0.0,2.0,
809,05,13,1,2,1.0,3.0,2.0,8.0
809,05,13,3,2,1.0,0.0,1.0,6.0
809,05,13,6,2,3.0,0.0,1.0,1.0
809,05,13,8,2,5.0,4.0,1.0,
809,05,17,1,2,0.0,,2.0,4.0
809,05,17,4,2,1.0,0.0,1.0,7.0
809,05,17,6,2,5.0,0.0,1.0,1.0
809,05,17,8,3,8.0,0.0,,
809,05,19,1,1,2.0,4.0,1.0,9.0
809,05,19,3,2,1.0,3.0,1.0,7.0
809,05,19,6,1,2.0,8.0,1.0,1.0
809,05,19,8,2,3.0,8.0,1.0,
809,05,25,1,1,3.0,4.0,1.0,10.0
809,05,25,4,2,3.0,0.0,1.0,7.0
809,05,25,6,3,2.0,5.0,1.0,1.0
809,05,25,8,3,2.0,5.0,1.0,
809,07,13,1,2,1.0,3.0,1.0,4.0
809,07,13,4,1,2.0,0.0,1.0,4.0
809,07,13,6,2,1.0,8.0,2.0,1.0
809,07,13,8,8,2.0,3.0,2.0,
809,07,19,1,2,1.0,3.0,1.0,2.0
809,07,19,2,2,1.0,3.0,1.0,2.0
809,07,19,6,2,8.0,7.0,2.0,1.0
809,07,19,7,2,5.0,1.0,2.0,1.0
809,07,19,8,2,8.0,7.0,2.0,
809,07,31,1,2,1.0,3.0,1.0,10.0
809,07,31,2,1,2.0,6.0,1.0,10.0
809,07,31,4,2,1.0,0.0,1.0,10.0
809,07,31,6,8,2.0,0.0,1.0,1.0
809,07,31,8,8,2.0,0.0,1.0,
809,07,33,1,2,1.0,3.0,1.0,6.0
809,07,33,2,2,1.0,3.0,1.0,6.0
809,07,33,6,2,8.0,7.0,2.0,1.0
809,07,33,7,2,5.0,7.0,2.0,1.0
809,07,33,8,2,8.0,7.0,2.0,
809,09,03,1,2,3.0,1.0,1.0,12.0
809,09,03,3,2,3.0,1.0,1.0,12.0
809,09,03,4,2,3.0,1.0,1.0,12.0
809,09,03,8,8,3.0,6.0,,
809,09,09,1,2,3.0,5.0,1.0,10.0
809,09,09,3,2,1.0,3.0,1.0,0.2
809,09,09,4,2,1.0,3.0,1.0,10.0
809,09,09,8,8,6.0,7.0,,
809,09,15,1,2,3.0,1.0,1.0,10.0
809,09,15,3,1,2.0,3.0,1.0,2.0
809,09,15,4,1,2.0,3.0,1.0,7.0
809,09,15,8,3,2.0,8.0,2.0,
809,09,17,1,2,1.0,3.0,1.0,6.0
809,09,17,3,2,1.0,3.0,2.0,2.0
809,09,17,4,1,2.0,8.0,2.0,20.0
809,09,17,6,7,3.0,4.0,,1.0
809,09,17,8,7,3.0,4.0,,
809,09,21,1,3,2.0,1.0,2.0,1.0
809,09,21,3,2,8.0,3.0,1.0,1.0
809,09,21,4,2,8.0,3.0,1.0,1.0
809,09,21,8,8,2.0,5.0,1.0,
809,09,25,1,2,0.0,,1.0,7.0
809,09,25,3,2,3.0,4.0,1.0,4.0
809,09,25,4,2,3.0,4.0,1.0,14.0
809,09,25,6,3,4.0,5.0,,1.0
809,09,25,8,4,3.0,5.0,,
809,09,29,1,2,3.0,8.0,1.0,10.0
809,09,29,3,2,3.0,8.0,1.0,1.0
809,09,29,4,3,1.0,6.0,1.0,10.0
809,09,29,8,8,2.0,3.0,1.0,
809,09,31,1,1,2.0,3.0,2.0,18.0
809,09,31,3,2,3.0,4.0,1.0,6.0
809,09,31,4,2,3.0,4.0,1.0,6.0
809,09,31,6,3,4.0,5.0,,1.0
809,09,31,8,4,3.0,5.0,,
809,09,33,1,2,3.0,1.0,1.0,18.0
809,09,33,3,1,2.0,3.0,2.0,1.0
809,09,33,4,2,1.0,6.0,1.0,18.0
809,09,33,6,7,6.0,8.0,,1.0
809,09,33,8,4,3.0,5.0,,
809,11,03,1,2,3.0,1.0,1.0,6.0
809,11,03,3,2,3.0,1.0,1.0,6.0
809,11,03,6,2,3.0,0.0,1.0,1.0
809,11,05,1,1,3.0,4.0,1.0,1.0
809,11,05,6,8,3.0,0.0,,1.0
809,11,05,8,5,3.0,0.0,,
809,11,09,1,1,5.0,3.0,1.0,20.0
809,11,09,3,1,5.0,4.0,1.0,5.0
809,11,09,8,1,5.0,0.0,1.0,
809,11,13,1,2,3.0,1.0,1.0,12.0
809,11,13,3,2,3.0,1.0,1.0,12.0
809,11,13,6,2,3.0,0.0,1.0,1.0
809,11,15,1,1,2.0,0.0,1.0,10.0
809,11,15,3,3,0.0,,,10.0
809,11,15,8,1,3.0,0.0,1.0,
809,11,17,1,4,3.0,1.0,1.0,3.0
809,11,17,3,4,3.0,2.0,1.0,3.0
809,11,17,6,4,3.0,2.0,1.0,3.0
809,11,17,8,4,3.0,2.0,1.0,
809,11,21,1,1,4.0,3.0,1.0,6.0
809,11,21,4,2,3.0,0.0,1.0,6.0
809,11,21,6,8,3.0,0.0,,1.0
809,11,21,8,5,0.0,,,
809,11,27,1,1,4.0,3.0,1.0,8.0
809,11,27,6,8,3.0,4.0,,1.0
809,11,27,8,5,0.0,,,
809,13,03,1,2,1.0,0.0,1.0,7.0
809,13,03,3,2,0.0,,1.0,9.0
809,13,03,6,2,0.0,,1.0,5.0
809,13,03,8,2,0.0,,1.0,
809,13,05,1,2,3.0,0.0,1.0,8.0
809,13,05,3,2,6.0,0.0,1.0,10.0
809,13,05,6,7,0.0,,,1.0
809,13,05,8,7,0.0,,,
809,13,07,1,2,0.0,,1.0,5.0
809,13,07,3,2,0.0,,1.0,11.0
809,13,07,6,2,0.0,,1.0,1.0
809,13,07,8,2,0.0,,1.0,
809,13,11,1,2,0.0,,1.0,5.0
809,13,11,4,2,0.0,,2.0,10.0
809,13,11,6,2,0.0,,2.0,0.5
809,13,11,8,2,0.0,,2.0,
809,13,15,1,2,8.0,1.0,1.0,0.5
809,13,15,3,2,1.0,0.0,1.0,2.0
809,13,15,6,2,8.0,1.0,1.0,0.5
809,13,15,8,2,8.0,1.0,1.0,
809,13,19,1,2,0.0,,1.0,0.0
809,13,19,2,2,0.0,,1.0,9.0
809,13,19,6,2,0.0,,1.0,0.0
809,13,19,8,2,0.0,,2.0,
809,13,25,1,2,0.0,,1.0,0.2
809,13,25,3,2,0.0,,1.0,1.0
809,13,25,6,2,0.0,,2.0,0.2
809,13,25,8,8,0.0,,,
809,13,29,1,2,1.0,0.0,1.0,10.0
809,13,29,3,2,0.0,,1.0,9.0
809,13,29,6,2,0.0,,1.0,4.0
809,13,29,8,2,0.0,,1.0,
809,13,35,1,1,0.0,,1.0,11.0
809,13,35,3,2,1.0,0.0,1.0,12.0
809,13,35,6,2,1.0,0.0,1.0,0.5
809,13,35,8,2,1.0,0.0,1.0,
809,15,05,1,1,3.0,0.0,1.0,18.0
809,15,05,3,3,0.0,,,14.0
809,15,05,8,2,3.0,0.0,2.0,
809,15,17,1,1,3.0,5.0,1.0,3.0
809,15,17,3,1,3.0,5.0,1.0,10.0
809,15,17,8,1,3.0,5.0,1.0,
809,15,21,1,1,2.0,3.0,1.0,0.5
809,15,21,3,1,0.0,,1.0,15.0
809,15,21,4,2,0.0,,2.0,1.0
809,15,21,6,2,0.0,,2.0,1.5
809,15,21,8,8,0.0,,,
809,15,25,1,1,0.0,,1.0,6.0
809,15,25,3,1,0.0,,1.0,5.0
809,15,25,8,3,0.0,,,
809,15,29,1,1,3.0,5.0,1.0,5.0
809,15,29,6,1,3.0,5.0,1.0,1.0
809,15,29,8,1,3.0,5.0,1.0,
811,01,23,1,2,0.0,,2.0,3.0
811,01,23,2,5,0.0,,,3.0
811,01,23,3,2,0.0,,2.0,3.0
811,01,23,4,6,0.0,,,3.0
811,01,23,6,2,5.0,0.0,2.0,-1.0
811,01,23,7,2,0.0,,2.0,-1.0
811,01,23,8,2,0.0,,2.0,
811,01,29,1,3,5.0,6.0,,5.0
811,01,29,3,2,1.0,0.0,1.0,3.0
811,01,29,4,2,1.0,0.0,1.0,5.0
811,03,03,1,1,0.0,,1.0,12.0
811,03,03,6,2,0.0,,2.0,-1.0
811,03,03,8,5,0.0,,,
811,03,07,1,1,2.0,3.0,1.0,5.5
811,03,07,6,1,2.0,0.0,2.0,-1.0
811,03,07,8,1,2.0,0.0,2.0,
811,03,11,1,1,2.0,3.0,1.0,5.6
811,03,11,6,1,2.0,3.0,9.0,-1.0
811,03,11,7,1,2.0,3.0,9.0,-1.0
811,03,11,9,1,2.0,3.0,9.0,
811,03,17,1,1,3.0,2.0,1.0,3.0
811,03,17,8,1,2.0,3.0,2.0,
811,03,25,1,1,3.0,5.0,1.0,10.0
811,03,25,6,1,2.0,5.0,2.0,2.0
811,03,25,8,1,0.0,,1.0,
811,03,33,1,2,3.0,0.0,1.0,6.0
811,03,33,6,2,5.0,3.0,1.0,3.0
811,03,33,8,2,3.0,5.0,1.0,
811,03,39,1,1,2.0,3.0,1.0,0.1
811,03,39,8,1,5.0,8.0,1.0,
811,05,05,1,1,2.0,8.0,1.0,50.0
811,05,05,3,1,2.0,8.0,1.0,4.0
811,05,05,4,1,2.0,8.0,1.0,4.0
811,05,09,1,1,2.0,3.0,1.0,6.0
811,05,09,6,1,2.0,3.0,1.0,0.5
811,05,13,1,2,0.0,,1.0,11.0
811,05,13,4,1,2.0,0.0,1.0,0.0
811,05,13,8,1,2.0,7.0,1.0,
811,05,15,1,2,1.0,3.0,1.0,0.5
811,05,15,4,1,3.0,6.0,1.0,12.0
811,05,15,6,1,3.0,7.0,2.0,0.0
811,05,21,1,1,2.0,3.0,1.0,3.0
811,05,21,4,1,2.0,3.0,1.0,20.0
811,07,05,1,2,1.0,0.0,1.0,10.0
811,07,05,3,1,2.0,0.0,1.0,10.0
811,07,11,1,1,2.0,3.0,1.0,8.0
811,07,17,1,2,1.0,4.0,1.0,15.0
811,07,21,1,1,2.0,3.0,1.0,4.0
811,07,27,1,2,1.0,0.0,1.0,6.0
811,07,27,9,2,1.0,6.0,1.0,
811,07,33,1,1,3.0,4.0,2.0,11.0
811,07,33,3,1,9.0,3.0,2.0,11.0
811,07,33,6,1,3.0,4.0,1.0,11.0
811,07,33,7,1,3.0,4.0,2.0,11.0
811,07,33,8,1,3.0,4.0,1.0,
811,07,37,1,2,1.0,3.0,1.0,10.0
811,07,37,3,2,1.0,3.0,1.0,10.0
811,07,41,1,1,2.0,3.0,9.0,0.0
811,07,47,1,1,2.0,8.0,1.0,5.0
811,07,51,1,1,2.0,3.0,1.0,17.0
811,07,51,2,2,1.0,3.0,1.0,17.0
811,07,51,3,3,1.0,0.0,1.0,17.0
811,09,05,1,2,0.0,,1.0,13.0
811,09,05,3,2,0.0,,1.0,13.0
811,09,05,4,2,0.0,,1.0,13.0
811,09,13,1,1,2.0,8.0,1.0,10.0
811,09,13,3,2,1.0,3.0,1.0,10.0
811,09,13,6,8,5.0,7.0,,1.0
811,09,13,8,3,6.0,7.0,,
811,09,19,1,1,8.0,0.0,1.0,22.0
811,09,19,3,1,8.0,0.0,1.0,12.0
811,09,19,4,1,8.0,0.0,1.0,22.0
811,09,25,1,1,8.0,0.0,1.0,12.0
811,09,25,3,2,6.0,8.0,1.0,8.0
811,09,25,6,1,6.0,0.0,1.0,3.0
811,09,25,8,1,7.0,0.0,1.0,
811,09,29,1,1,2.0,3.0,1.0,3.5
811,09,29,6,8,6.0,7.0,,0.0
811,09,29,8,2,1.0,3.0,1.0,
811,09,35,1,2,3.0,6.0,1.0,12.0
811,09,35,3,2,6.0,7.0,1.0,8.0
811,09,35,4,2,6.0,7.0,1.0,8.0
811,09,35,6,6,2.0,7.0,1.0,1.0
811,09,35,8,7,2.0,6.0,1.0,
811,09,41,1,2,1.0,3.0,1.0,18.0
811,09,41,6,2,1.0,3.0,1.0,2.0
811,09,41,8,2,1.0,3.0,1.0,
811,11,05,1,1,2.0,0.0,1.0,30.0
811,11,15,1,1,3.0,4.0,1.0,7.0
811,11,15,3,3,4.0,0.0,,5.0
811,11,15,6,8,6.0,3.0,,-1.0
811,11,23,1,1,4.0,2.0,1.0,10.5
811,11,23,8,1,2.0,5.0,1.0,
811,11,31,1,1,0.0,,1.0,1.5
811,11,31,4,1,0.0,,1.0,1.2
811,11,37,1,1,2.0,5.0,1.0,15.0
811,11,37,8,1,2.0,3.0,1.0,
811,13,07,1,2,1.0,0.0,1.0,10.0
811,13,07,3,2,1.0,0.0,1.0,2.0
811,13,07,6,2,1.0,3.0,1.0,1.0
811,13,07,7,2,1.0,3.0,1.0,1.0
811,13,13,1,3,4.0,1.0,9.0,10.0
811,13,13,3,6,8.0,0.0,,10.0
811,13,13,4,1,6.0,0.0,9.0,10.0
811,13,13,6,2,1.0,0.0,1.0,1.0
811,13,13,8,1,6.0,0.0,9.0,
811,13,21,1,1,8.0,0.0,1.0,6.0
811,13,21,2,1,2.0,0.0,1.0,6.0
811,13,21,6,8,2.0,0.0,1.0,-1.0
811,13,25,1,2,5.0,9.0,1.0,3.0
811,13,25,3,2,0.0,,1.0,3.0
811,13,25,6,2,0.0,,1.0,3.0
811,13,25,8,2,0.0,,1.0,
811,13,33,1,1,2.0,3.0,1.0,10.0
811,13,33,4,2,0.0,,2.0,10.0
811,13,33,6,1,2.0,3.0,2.0,8.0
811,13,33,7,1,2.0,0.0,2.0,15.0
811,13,33,8,1,2.0,0.0,2.0,
811,13,41,1,2,4.0,3.0,1.0,2.5
811,13,41,4,2,1.0,8.0,2.0,2.5
811,13,41,6,1,8.0,2.0,2.0,2.5
811,13,41,8,8,2.0,1.0,2.0,
811,13,41,9,8,2.0,1.0,2.0,
811,13,45,1,1,2.0,3.0,1.0,2.0
811,13,45,3,2,6.0,5.0,1.0,10.0
811,13,45,6,2,7.0,8.0,2.0,1.0
811,13,45,8,8,9.0,0.0,,
811,15,09,1,2,3.0,4.0,1.0,14.0
811,15,13,1,2,3.0,1.0,1.0,4.0
811,15,19,2,1,0.0,,1.0,2.0
811,15,29,1,1,2.0,3.0,1.0,14.0
813,03,15,1,2,1.0,0.0,1.0,5.0
813,03,15,2,2,1.0,0.0,1.0,5.0
813,03,15,8,2,1.0,0.0,1.0,
813,04,09,1,1,2.0,5.0,2.0,3.0
813,04,09,2,1,2.0,5.0,2.0,4.0
813,04,09,3,1,2.0,5.0,1.0,3.0
813,04,09,4,1,2.0,5.0,1.0,12.0
813,04,09,5,1,0.0,,2.0,3.0
813,04,09,6,8,0.0,,,3.0
813,04,09,7,2,0.0,,1.0,-1.0
813,04,09,8,2,0.0,,2.0,
813,04,15,1,2,1.0,3.0,1.0,20.0
813,04,15,2,1,2.0,0.0,1.0,29.0
813,04,15,3,2,1.0,3.0,1.0,30.0
813,04,15,4,2,1.0,3.0,1.0,20.0
813,05,03,1,2,5.0,3.0,1.0,12.0
813,05,03,2,2,1.0,4.0,1.0,12.0
813,05,03,3,2,4.0,5.0,1.0,12.0
813,05,07,1,2,3.0,4.0,1.0,9.0
813,05,07,2,2,3.0,4.0,1.0,9.0
813,05,07,3,2,3.0,4.0,1.0,9.0
813,05,07,4,2,0.0,,1.0,9.0
813,05,07,6,1,2.0,5.0,1.0,2.0
813,05,07,7,2,0.0,,1.0,4.0
813,05,07,8,2,3.0,4.0,1.0,
813,05,11,1,2,1.0,5.0,1.0,8.0
813,05,11,2,2,3.0,1.0,1.0,8.0
813,05,11,3,2,3.0,8.0,1.0,8.0
813,05,11,6,2,8.0,5.0,1.0,4.0
813,05,11,7,2,1.0,6.0,1.0,5.0
813,05,11,8,2,6.0,7.0,1.0,
813,05,15,1,2,3.0,4.0,1.0,12.0
813,05,15,2,2,3.0,4.0,1.0,12.0
813,05,15,3,2,3.0,4.0,1.0,12.0
813,05,15,4,2,6.0,7.0,1.0,12.0
813,05,15,6,2,6.0,7.0,1.0,4.0
813,05,15,7,2,3.0,1.0,1.0,12.0
813,05,15,8,7,6.0,2.0,2.0,
813,05,17,1,2,3.0,5.0,1.0,1.0
813,05,17,2,2,1.0,3.0,1.0,7.0
813,05,17,3,2,8.0,4.0,1.0,1.0
813,05,17,6,2,3.0,5.0,2.0,1.0
813,05,17,7,2,1.0,5.0,1.0,1.0
813,05,17,8,2,7.0,8.0,2.0,
813,07,05,1,2,4.0,8.0,2.0,14.0
813,07,05,2,2,3.0,0.0,2.0,16.0
813,07,05,3,2,1.0,4.0,2.0,3.0
813,07,05,4,2,3.0,0.0,2.0,15.0
813,07,05,5,2,4.0,0.0,2.0,3.0
813,07,05,6,2,5.0,0.0,2.0,2.0
813,07,07,1,2,0.0,,1.0,10.0
813,07,07,3,2,1.0,5.0,1.0,4.0
813,07,07,4,2,6.0,7.0,1.0,4.0
813,07,07,6,6,7.0,8.0,,0.0
813,07,07,8,7,6.0,8.0,,
813,07,11,1,2,1.0,0.0,1.0,8.0
813,07,11,2,3,4.0,5.0,,2.0
813,07,11,3,2,4.0,3.0,1.0,4.0
813,07,11,6,2,4.0,3.0,1.0,3.0
813,07,11,7,2,4.0,3.0,1.0,5.0
813,07,11,8,3,4.0,5.0,,
813,07,13,1,2,1.0,3.0,1.0,2.0
813,07,13,2,2,3.0,8.0,2.0,1.0
813,07,13,3,2,8.0,5.0,2.0,1.0
813,07,13,4,2,3.0,6.0,1.0,0.9
813,07,13,6,8,4.0,2.0,2.0,0.7
813,07,13,7,2,0.0,,1.0,0.8
813,07,13,8,8,3.0,2.0,2.0,
813,09,03,1,3,4.0,0.0,,17.0
813,09,03,3,4,5.0,0.0,,2.0
813,09,03,6,7,6.0,0.0,,2.0
813,09,11,1,2,0.0,,1.0,15.0
813,09,11,4,2,0.0,,1.0,15.0
813,09,11,6,2,0.0,,1.0,0.0
813,09,11,7,2,0.0,,1.0,0.0
813,09,11,8,2,0.0,,1.0,
813,09,13,1,2,3.0,1.0,1.0,4.0
813,09,13,3,2,1.0,0.0,1.0,0.5
813,09,15,1,2,0.0,,1.0,20.0
813,09,15,3,2,0.0,,1.0,3.0
813,11,03,1,1,2.0,4.0,1.0,5.0
813,11,03,2,1,2.0,4.0,1.0,5.0
813,11,03,3,1,2.0,6.0,1.0,5.0
813,11,09,1,1,2.0,8.0,1.0,3.0
813,11,09,3,2,0.0,,1.0,3.0
